"","x1","x2","x3","x4","x5","x6","x7","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.raccounting","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhr","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rIT","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmanagement","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmarketing","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rproduct_mng","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rRandD","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsales","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rsupport","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rtechnical","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rhigh","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rlow","D..D.UTA.Studies.UTA_Sem_4.ECON.5336.Project.ECON_Project_1.rmedium","y"
"12720",1,5,260,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.8
"12721",0.49,2,139,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.42
"12722",0.87,4,184,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.31
"12723",0.47,2,130,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.44
"12724",0.54,2,135,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.38
"12725",0.56,2,146,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.45
"12726",0.46,2,149,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43
"12727",0.46,2,153,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.45
"12728",0.57,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43
"12729",0.49,2,160,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43
"12730",0.83,6,282,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.09
"12731",0.47,2,128,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43
"12732",0.94,4,232,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.79
"12733",0.58,3,226,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.85
"12734",0.45,2,129,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.38
"12735",0.92,7,255,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11
"12736",0.99,5,258,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.83
"12737",0.91,4,229,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.81
"12738",0.56,2,143,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.42
"12739",0.87,6,257,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11
"12740",0.85,7,275,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11
"12741",0.89,7,291,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1
"12742",0.54,5,153,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5
"12743",0.49,2,154,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.44
"12744",0.9,6,301,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11
"12745",0.52,2,134,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.39
"12746",0.78,6,245,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11
"12747",0.5,2,132,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.36
"12748",0.51,2,130,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.43
"12749",0.5,2,127,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4
"12750",0.84,4,246,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.86
"12751",0.49,2,145,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.38
"12752",0.45,2,138,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.46
"12753",0.57,2,129,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.37
"12754",0.52,2,150,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.43
"12755",0.93,5,253,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.66
"12756",0.48,2,160,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.37
"12757",0.92,5,235,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.77
"12758",0.55,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.38
"12759",0.54,2,127,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.39
"12760",0.55,2,151,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.41
"12761",0.9,7,290,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1
"12762",0.93,6,249,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.09
"12763",0.47,2,131,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.41
"12764",0.46,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.39
"12765",0.99,4,223,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.83
"12766",0.87,3,214,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09
"12767",0.81,5,227,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.75
"12768",0.54,2,127,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.44
"12769",0.84,6,293,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1
"12770",0.46,2,141,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42
"12771",0.83,6,300,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.1
"12772",0.86,6,309,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1
"12773",0.77,4,149,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.31
"12774",0.54,2,159,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.42
"12775",0.5,2,152,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.38
"12776",0.57,2,158,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.39
"12777",0.97,6,254,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1
"12778",0.93,6,294,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.11
"12779",0.92,7,269,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1
"12780",0.9,7,247,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.11
"12781",0.65,3,271,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.44
"12782",0.96,4,232,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.91
"12783",1,4,245,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.72
"12784",0.66,3,225,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.66
"12785",0.69,6,236,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2
"12786",0.78,3,268,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"12787",0.73,2,230,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.59
"12788",0.6,4,162,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.88
"12789",0.73,4,197,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16
"12790",0.96,3,247,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.61
"12791",0.79,4,234,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.52
"12792",0.49,4,276,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.82
"12793",0.94,5,217,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75
"12794",0.5,4,156,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.62
"12795",0.88,3,189,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.91
"12796",0.98,2,238,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.61
"12797",0.77,3,201,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.79
"12798",0.93,4,263,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9
"12799",0.83,3,146,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.75
"12800",0.64,4,213,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.81
"12801",0.88,3,159,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.59
"12802",0.83,3,236,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.56
"12803",0.79,5,257,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.98
"12804",0.72,4,168,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.59
"12805",0.67,4,151,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.61
"12806",0.7,4,139,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.78
"12807",0.93,5,196,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.55
"12808",0.97,4,237,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.2
"12809",0.44,2,236,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.79
"12810",0.98,4,265,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.52
"12811",0.52,4,207,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.97
"12812",0.94,4,219,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.63
"12813",0.99,3,208,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.85
"12814",0.74,3,240,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.59
"12815",0.6,3,135,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.64
"12816",0.67,3,236,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.8
"12817",0.75,3,140,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.61
"12818",0.61,3,162,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.87
"12819",0.59,3,117,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.75
"12820",0.51,4,225,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.96
"12821",0.92,3,211,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.75
"12822",0.58,4,173,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.19
"12823",0.97,4,170,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.52
"12824",0.6,3,242,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6
"12825",0.81,4,175,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9
"12826",0.92,3,195,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.89
"12827",0.93,4,184,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.54
"12828",0.55,3,170,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.99
"12829",0.56,4,185,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.66
"12830",0.64,4,259,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.92
"12831",0.72,4,102,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.19
"12832",0.37,5,156,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.39
"12833",0.68,3,191,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.41
"12834",0.49,3,239,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6
"12835",0.54,4,235,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95
"12836",0.87,2,130,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.51
"12837",0.74,2,166,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.54
"12838",0.54,5,206,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.16
"12839",0.77,3,191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.98
"12840",0.75,3,214,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.65
"12841",0.5,3,196,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.38
"12842",0.71,4,151,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95
"12843",0.62,5,165,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6
"12844",0.91,3,177,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.78
"12845",0.63,6,241,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.19
"12846",0.99,4,230,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.56
"12847",0.71,4,270,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.21
"12848",0.71,3,234,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.83
"12849",0.64,3,257,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5
"12850",0.87,5,264,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.74
"12851",0.83,4,133,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.75
"12852",0.66,4,155,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.85
"12853",0.59,3,202,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.93
"12854",0.7,3,136,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.76
"12855",0.78,3,269,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.91
"12856",0.54,6,169,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22
"12857",0.52,5,192,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.78
"12858",0.8,4,241,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.53
"12859",0.69,4,165,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.58
"12860",0.81,3,183,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.99
"12861",0.64,4,163,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.62
"12862",0.69,3,162,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.59
"12863",0.76,5,219,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13
"12864",0.63,4,278,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.19
"12865",0.99,2,273,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.94
"12866",0.96,4,272,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.53
"12867",0.85,5,168,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.96
"12868",0.87,4,221,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.62
"12869",0.86,4,213,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.81
"12870",0.78,4,275,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.63
"12871",0.68,5,177,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.92
"12872",0.74,4,249,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.83
"12873",0.37,5,246,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.49
"12874",0.66,4,223,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.8
"12875",0.76,4,244,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.54
"12876",0.72,3,169,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.37
"12877",0.56,5,140,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.93
"12878",0.99,5,253,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.88
"12879",0.87,3,194,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.79
"12880",0.88,4,173,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.65
"12881",0.7,4,172,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.72
"12882",0.49,3,167,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.58
"12883",0.51,2,153,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.37
"12884",0.97,4,243,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.87
"12885",0.72,6,163,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.63
"12886",0.79,3,221,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.72
"12887",0.55,3,191,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.36
"12888",0.7,4,272,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.96
"12889",0.37,2,118,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.52
"12890",0.83,5,173,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16
"12891",0.55,4,200,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.63
"12892",0.76,5,132,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.92
"12893",0.49,4,180,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.82
"12894",0.54,4,145,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.18
"12895",0.48,4,139,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.73
"12896",0.61,5,230,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.44
"12897",0.62,4,247,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.73
"12898",0.95,4,140,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.62
"12899",0.8,4,266,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.94
"12900",0.74,4,261,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.76
"12901",0.49,4,275,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.89
"12902",0.88,5,254,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.9
"12903",0.93,5,231,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
"12904",0.9,3,138,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.71
"12905",0.97,4,163,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.73
"12906",0.9,5,262,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.97
"12907",0.59,4,201,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6
"12908",0.67,3,229,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.82
"12909",0.48,4,228,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.95
"12910",0.65,5,228,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.88
"12911",0.49,3,273,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.79
"12912",0.96,4,171,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.52
"12913",0.61,3,148,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.22
"12914",0.96,5,211,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.59
"12915",0.64,2,211,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.84
"12916",0.41,3,175,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.54
"12917",0.86,4,245,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"12918",0.59,3,273,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.93
"12919",0.55,3,225,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.96
"12920",0.41,5,152,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.56
"12921",0.66,5,194,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.49
"12922",0.51,4,185,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.89
"12923",0.91,3,193,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.57
"12924",0.64,3,166,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.96
"12925",0.89,5,223,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.65
"12926",0.66,5,281,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.14
"12927",0.49,3,241,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.64
"12928",0.91,3,165,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.98
"12929",0.59,4,143,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.71
"12930",0.49,5,137,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.96
"12931",0.57,4,185,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.9
"12932",0.96,3,271,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.52
"12933",0.98,4,207,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.78
"12934",0.69,4,184,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.62
"12935",0.8,4,253,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6
"12936",0.62,3,152,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.82
"12937",0.55,3,225,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.52
"12938",0.84,5,189,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13
"12939",0.93,3,153,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.97
"12940",0.9,4,245,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.63
"12941",0.78,5,233,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.68
"12942",0.83,4,210,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.74
"12943",0.57,4,176,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.89
"12944",0.95,5,191,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28
"12945",0.9,3,224,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.61
"12946",0.49,3,185,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.67
"12947",0.64,3,245,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.86
"12948",0.93,3,173,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.87
"12949",0.95,4,231,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7
"12950",0.84,3,270,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.68
"12951",0.75,5,196,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.69
"12952",0.83,3,238,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.97
"12953",0.89,4,261,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.62
"12954",0.87,3,201,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.55
"12955",0.73,3,252,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.61
"12956",0.81,3,191,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.15
"12957",0.86,3,199,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.84
"12958",0.64,5,234,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.87
"12959",0.86,4,192,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.93
"12960",0.73,6,237,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.14
"12961",0.7,3,207,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.96
"12962",0.63,2,145,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.41
"12963",0.96,6,155,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.84
"12964",0.69,5,145,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.94
"12965",0.86,6,247,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6
"12966",0.73,4,182,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7
"12967",0.91,4,183,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.29
"12968",0.51,2,146,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.31
"12969",0.99,3,241,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.73
"12970",0.52,5,261,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.51
"12971",0.77,4,140,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.58
"12972",0.97,3,257,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.59
"12973",0.9,3,186,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.95
"12974",0.93,3,159,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.84
"12975",0.37,3,164,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.28
"12976",0.52,4,217,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.94
"12977",0.59,4,137,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.49
"12978",0.5,4,164,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.72
"12979",0.85,5,249,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.19
"12980",0.95,3,264,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.83
"12981",0.92,4,208,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.79
"12982",0.61,3,175,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.72
"12983",0.74,4,209,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.97
"12984",0.83,4,268,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.92
"12985",0.53,3,264,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.95
"12986",0.64,4,234,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.76
